日期,CS石油石化,CS煤炭,CS有色金属,CS电力及公用事业,CS钢铁,CS基础化工,CS建筑,CS建材,CS轻工制造,CS机械,CS电力设备,CS国防军工,CS汽车,CS商贸零售,CS餐饮旅游,CS家电,CS纺织服装,CS医药,CS食品饮料,CS农林牧渔,CS银行,CS非银行金融,CS房地产,CS交通运输,CS电子元器件,CS通信,CS计算机,CS传媒,CS综合
2014-10-17,11.2149,7.2695,14.2882,11.7560,8.2622,13.0795,11.1325,12.6230,10.8331,15.7099,15.2515,27.3223,14.9445,11.1575,18.8081,14.7117,11.4268,24.6053,19.2173,12.1644,6.6606,13.8682,8.8313,8.0331,18.8420,18.9864,27.1549,25.7439,10.7215
2014-10-24,10.9851,7.0054,13.8500,11.5065,8.0925,12.7619,10.8700,12.2878,10.4664,15.4196,14.9163,26.9210,14.9282,11.0332,18.7087,14.3417,11.2918,24.0159,18.6769,11.9313,6.6406,13.2339,8.5816,8.0180,18.5632,18.7948,26.9155,25.4149,10.4858
2014-10-31,11.5439,7.2674,14.5034,12.1478,8.5184,13.3399,11.3917,12.9895,10.9451,16.1338,15.5921,28.1259,15.5963,11.5712,19.4713,14.8881,11.8840,24.9167,19.0773,12.3332,7.1400,14.0964,9.0859,8.6578,19.2565,19.1452,27.8308,26.2847,10.9512
2014-11-07,11.5973,7.1669,14.3899,12.3626,8.5860,13.8994,12.4506,13.0887,10.9231,16.7155,16.1298,27.9241,15.5850,11.5580,19.9584,15.3107,11.9283,24.7879,18.9073,12.3840,7.0475,14.6625,9.1443,8.8167,19.1730,19.4385,28.7039,26.6646,10.9070
2014-11-14,11.2649,7.3408,14.3766,12.0418,8.4269,13.6973,12.0449,12.8170,10.5384,16.0640,15.4955,25.7379,15.1289,11.3309,19.6329,14.7696,11.6252,24.1377,19.1610,12.4191,7.2631,15.1668,9.1090,8.6713,18.3697,18.8199,27.3449,25.7437,10.7261
2014-11-21,11.6841,7.2433,14.6260,12.5359,8.7784,14.0959,12.3869,13.3410,10.9289,16.4419,15.9928,26.2223,15.6405,11.6466,20.2016,15.4130,12.1670,24.8685,19.1992,12.7690,7.1875,15.9500,9.3852,9.0240,19.0813,19.8046,28.9689,27.2783,10.9164
2014-11-28,11.9202,7.7500,15.1989,13.0160,9.1671,14.4484,12.8379,13.7186,11.3893,17.1281,16.5180,26.8828,16.1303,12.1382,20.6342,15.6957,12.5087,25.4177,19.6932,13.0150,8.3081,18.8754,10.1157,9.3824,19.7901,21.1714,31.2135,27.1607,11.3733
2014-12-05,11.8734,8.7975,15.6481,13.1497,9.2196,14.0830,12.5229,12.8628,11.2400,17.2340,16.3059,29.5928,16.1100,12.4627,20.7106,15.6544,12.3842,25.1453,20.3877,12.8055,9.3288,23.3818,10.2319,9.4194,19.7542,21.2812,31.7539,27.4771,11.1294
2014-12-12,11.8427,8.5528,15.7111,13.9834,9.4698,14.0458,12.9721,13.2832,11.2420,17.1443,16.2967,29.7646,16.1605,12.9262,20.2226,15.7052,12.5386,25.0163,20.7307,12.8923,8.8081,22.7496,10.4499,10.3020,19.5673,21.2873,30.7727,27.8144,11.4152
2014-12-19,11.9276,8.6815,15.4535,13.8919,9.5585,13.6394,13.2404,12.9469,11.0098,16.8175,15.7688,29.2854,15.6218,12.7084,20.3087,15.3196,12.3474,24.2838,20.3568,12.6202,9.6706,24.2257,10.4152,10.4602,18.8734,21.1025,30.7958,27.1793,11.2852
2014-12-26,11.8093,8.6155,15.0861,13.8314,9.3247,13.4477,13.1349,12.8103,10.6103,16.2789,15.5329,27.8754,15.1223,12.5904,20.1352,15.0648,11.9857,23.7457,20.7182,12.2804,10.0244,25.6786,10.2785,9.9599,18.0522,20.1435,28.7839,26.2319,10.9045
2014-12-31,11.6266,8.5030,14.7436,13.4250,9.1547,13.0712,12.9304,12.6644,10.2926,15.7948,15.1791,26.7038,14.6937,12.4760,19.4577,14.5554,11.5632,23.2017,20.6544,11.9589,10.5969,26.2764,10.5055,9.6206,17.2098,19.3173,27.2818,24.5402,10.6097
2015-01-09,11.6927,8.8520,15.0574,13.5931,9.2287,13.2961,13.4781,13.0575,10.9453,16.1444,15.6675,26.6738,15.2224,12.5435,19.8690,15.1206,12.3343,24.0777,20.9821,12.4218,10.1925,25.1797,10.3207,9.7153,17.7854,19.5402,28.5083,25.3360,10.7309
2015-01-16,11.8700,8.7213,15.1807,13.6929,9.2727,13.6228,13.7028,13.2296,11.1815,16.4326,16.1646,27.0451,15.4533,12.7512,20.4690,15.5919,12.3700,24.6505,20.8422,12.6746,10.5938,26.0793,10.4518,9.7115,18.2387,20.5002,31.2883,27.0900,10.8285
2015-01-23,12.3634,8.5455,15.7517,13.9970,9.5098,14.1892,14.0049,13.6124,11.7318,17.2635,16.7412,29.1397,15.9898,13.1971,21.5142,16.2526,12.9897,25.9148,20.8878,13.1217,10.0538,25.6052,10.8919,10.0260,19.2996,21.1640,31.9668,28.2838,11.3218
2015-01-30,12.1829,8.3115,15.6174,14.0742,9.6435,14.2708,14.1408,13.6205,11.7368,16.9721,16.6939,28.6541,15.9797,13.2899,21.1381,16.2817,13.1430,25.7903,20.8174,13.2218,9.4694,23.7975,10.9972,10.0432,19.2777,21.1749,32.7757,28.6352,11.5073
2015-02-06,11.8980,7.9873,14.9640,13.7863,9.3129,14.2855,13.9372,13.3020,12.4516,16.9110,16.4840,27.9615,16.3565,13.1752,20.8461,16.1794,13.6037,25.3722,20.3804,12.7370,9.0963,23.2121,10.7466,10.6451,19.4779,21.3640,35.9611,32.0359,11.2864
2015-02-13,12.1940,8.2068,15.5888,14.4255,9.7273,14.8190,14.6201,13.8881,12.7108,17.4827,17.1688,28.8956,16.7701,13.8235,21.8703,16.8996,14.1054,26.5210,21.1329,13.1794,9.3950,24.6783,11.2004,11.1552,20.4904,22.6321,38.4086,34.7548,11.6494
2015-02-17,12.4670,8.2880,15.8521,14.7950,9.8849,15.2489,14.9415,14.1287,12.9659,17.7646,17.6165,29.5792,17.3351,14.1735,22.1474,17.3404,14.3467,27.1283,21.2593,13.3794,9.4225,25.0621,11.5150,11.5633,21.1827,23.2923,40.3048,35.8703,12.0900
2015-02-27,12.7705,8.4998,16.2107,15.3719,10.1347,15.4492,15.3478,14.3609,13.1278,18.1475,17.9098,30.3849,17.4980,14.3242,22.2019,17.4763,14.4741,27.2580,21.5017,13.7185,9.4731,25.3007,11.6783,11.6694,21.3335,23.6469,39.9491,35.3321,12.2915
2015-03-06,13.2240,8.6708,16.8678,16.0427,10.7484,15.9997,15.6358,15.2219,14.2445,18.7595,18.6986,29.7374,17.8695,15.1381,22.5627,17.7391,15.0267,28.0392,21.5981,14.2220,9.0169,24.1537,11.9687,12.2061,21.8366,24.1951,40.2849,35.1862,12.4321
2015-03-13,13.6290,9.1288,16.8696,16.4221,11.0673,16.4625,15.8808,15.7013,15.2428,19.3461,19.3156,30.2444,18.2183,15.6934,23.1710,18.5772,15.4204,28.8892,22.0048,14.5782,10.1419,24.6813,12.3979,13.0456,22.6393,25.5043,43.6543,37.4009,12.6342
2015-03-20,14.4995,9.7075,18.0982,17.7158,12.1091,17.7006,17.4086,16.9210,16.3075,20.9429,21.0909,32.1177,19.7176,16.6968,25.4037,19.8735,16.5436,30.7530,23.2253,15.7350,10.4813,27.3690,13.3365,13.8907,24.1957,28.2978,49.2411,40.4854,13.4942
2015-03-27,15.9633,9.9788,18.8476,18.4213,12.5095,18.4892,18.5935,17.4453,17.0923,22.1945,22.1015,33.4700,20.5475,17.4706,27.4077,20.1889,17.2785,31.7503,24.2452,16.7390,10.3150,27.0747,13.9454,14.2628,25.1283,30.1210,52.4238,41.8660,14.0091
2015-04-03,18.3685,10.1250,20.4500,20.5079,13.4704,20.4625,20.2378,19.5916,18.8928,24.2925,24.8291,35.7618,22.6120,18.7437,28.6097,22.2735,18.7438,34.1822,25.4389,17.8163,10.7000,28.9623,14.7290,15.2211,28.0088,31.3465,55.4597,43.1661,14.9585
2015-04-10,19.2610,10.3926,20.2464,20.2110,13.8977,20.9727,20.4671,19.7537,19.2229,25.0340,25.4999,35.2379,23.0237,19.2201,29.1438,22.5020,19.5380,35.4792,26.4758,17.9530,11.6431,31.8532,15.5834,15.7176,28.1772,31.5369,55.3159,44.9943,15.6291
2015-04-17,19.3263,10.6603,19.6827,19.7711,13.8564,20.6975,20.8863,19.7410,18.8115,25.3153,25.1623,35.2779,23.1034,19.0186,29.6209,22.4607,19.6405,35.6649,26.4591,17.9890,12.1519,31.4139,15.5468,15.9727,27.0106,30.3863,52.6812,43.5716,15.4152
2015-04-24,22.1765,11.3187,21.1747,20.4806,14.6825,21.7075,20.8956,20.8533,19.3974,25.8700,26.2515,37.9262,23.9166,20.0463,29.6553,23.6296,20.6402,36.3362,27.6911,19.0385,11.5638,31.7019,16.4801,16.9633,28.2273,30.0483,57.3403,48.5781,16.6342
2015-04-30,20.8763,11.3255,21.1482,20.5426,14.3916,21.5580,20.7538,20.4994,19.4751,25.2922,25.1136,38.4356,23.8012,20.1939,29.8797,22.8652,20.1195,35.9246,27.0815,18.4599,11.9138,31.4694,16.3816,16.9690,28.1525,30.3817,58.3332,49.9793,16.8718
2015-05-08,17.5279,10.2462,20.2464,20.4532,13.7569,20.2458,20.2061,20.4110,20.3703,25.8751,25.2620,39.8280,23.5598,19.2467,29.5350,22.9135,20.6877,36.9912,28.2611,17.9611,11.3563,30.6582,15.6619,16.3119,27.8322,30.4304,60.5598,59.3447,15.7560
2015-05-15,18.5446,10.5286,21.6668,21.6897,14.9673,22.2242,21.3821,22.2035,22.9527,29.1131,28.1708,42.8660,25.2441,20.7446,26.8288,23.5684,22.7354,40.8950,29.7996,19.5098,11.1963,30.2576,16.8005,17.6234,30.1068,34.2884,65.4371,60.4540,17.4069
2015-05-22,21.2756,11.6651,23.4886,24.2941,16.5225,24.6232,23.7934,23.8650,27.0104,33.4514,31.7986,48.3095,27.9309,23.2925,29.7438,26.3856,26.1534,45.9634,32.2243,22.0233,11.8856,32.9167,18.8236,19.3047,34.0450,36.3997,71.0887,63.9459,19.7168
2015-05-29,21.8408,12.0511,23.9478,23.5290,17.1849,25.9727,25.0001,24.7554,28.8045,35.3167,32.1542,53.9150,28.9809,22.9675,31.7947,27.1924,26.5249,47.5565,32.3301,23.0148,11.4281,30.9958,19.2134,19.6005,35.5522,37.7838,69.5094,60.9813,20.0462
2015-06-05,23.9164,15.6624,26.5901,25.6018,20.0845,28.4482,26.8065,26.4877,30.6757,36.2305,33.6086,56.6929,30.9103,25.3526,33.6879,30.4057,28.0989,49.6495,34.3903,25.5156,12.6438,32.8685,21.6725,22.1080,37.8844,41.3189,71.2960,63.1099,24.7626
2015-06-12,24.7208,15.9355,27.0412,26.3394,20.2071,29.4940,27.6713,26.7605,32.3909,37.2879,34.1748,59.1561,32.3149,26.2425,35.2745,31.4709,28.9777,50.6829,36.7062,25.8399,12.9425,31.9279,22.7443,23.3960,38.4100,41.5908,70.9169,66.3150,26.6183
2015-06-19,21.4587,13.5542,23.7222,23.1633,17.7340,25.3415,23.0176,23.2407,28.8424,31.0646,29.0438,51.2122,28.3313,22.8561,30.1306,27.2741,25.3978,43.6560,31.6647,22.3094,11.3750,27.8503,20.1055,20.1976,32.3225,35.9008,61.6652,59.4647,22.1606
2015-06-26,19.4856,12.3489,21.3718,21.0651,16.1360,23.0107,20.7181,20.6895,26.9926,28.5500,26.2071,47.7773,25.6622,20.6980,27.1861,24.4652,22.7628,39.5125,29.4716,20.7349,11.0725,26.0276,18.0668,18.3439,29.1933,31.6479,52.8572,55.0669,19.3960
2015-07-03,14.7982,9.5897,16.9176,16.9376,12.9436,18.7208,17.5581,16.0986,21.3309,23.6882,21.1953,35.5054,21.1141,16.3357,23.1945,20.3998,20.1765,33.5474,26.0249,16.8772,10.7469,23.1779,14.3946,15.6995,24.2139,25.6454,42.2633,46.3461,14.8226
2015-07-10,13.4979,9.1529,15.8224,15.9364,12.1873,17.3795,17.2811,15.3330,20.6399,22.1453,19.7907,31.5563,20.0617,15.3403,22.1158,20.1183,18.8914,31.6648,25.5962,15.7332,11.9694,24.4835,13.4156,15.0021,23.1177,23.8186,39.3124,43.1506,13.7677
2015-07-17,14.7455,9.8050,17.1086,17.5503,13.1949,18.9632,18.7263,16.8472,22.2149,24.1769,21.5506,38.5532,21.6798,16.8426,23.9964,21.0858,21.3804,35.5476,26.3169,17.7342,11.1300,23.7588,14.4703,16.2977,24.9547,26.8813,43.7088,44.2520,15.2691
2015-07-24,16.9176,10.6866,18.5772,18.8398,14.3327,20.4983,20.2765,18.4218,24.3697,26.4742,23.5633,45.2744,23.5532,18.1125,26.6003,22.2663,23.5970,37.7536,27.2913,19.6356,10.7175,23.5485,15.8689,18.3108,27.1255,29.5908,48.8676,48.0614,16.8623
2015-07-31,14.4889,9.6171,17.0436,17.1572,13.0875,18.8125,18.6308,16.8184,22.3317,24.1271,21.0317,41.4446,21.2411,16.2742,25.2521,21.4946,21.2938,33.8916,25.6109,18.3681,9.8019,20.4212,14.3396,16.5981,24.0533,25.7454,40.6827,42.0545,14.6820
2015-08-07,15.0324,10.4037,17.8932,18.1333,13.6576,19.8877,19.4499,18.3595,22.8419,25.3794,22.0448,41.5820,22.3504,16.5408,24.6262,22.4447,22.0329,35.1142,26.3606,18.8026,10.0294,20.3491,14.4814,17.3025,25.0809,26.7881,42.1340,42.1496,15.7571
2015-08-14,16.4945,11.1442,19.2665,19.5298,14.6436,21.2965,20.6570,19.9156,24.1465,27.3495,23.6099,44.6266,24.2145,18.6127,26.7515,23.5615,23.1641,36.6842,27.0079,20.0887,9.9294,21.7371,16.2628,18.4985,26.4842,28.4383,44.4084,45.4514,17.5212
2015-08-21,13.9726,9.5858,17.2413,17.2175,13.3240,18.5438,17.7630,17.3421,22.3346,23.3871,20.4716,38.2078,20.6313,16.4399,23.2824,20.7307,19.9344,31.8715,24.2336,18.0741,9.0419,18.5368,14.5724,16.1046,22.8998,25.0281,37.4976,39.4083,14.5403
2015-08-28,12.4513,8.4461,15.2993,15.8910,12.2609,16.7822,16.1155,15.7248,21.3286,21.4605,18.2110,33.7966,18.7324,15.1615,21.4150,19.0907,18.2122,29.6206,22.6313,16.2833,8.8650,17.0015,13.0620,15.0284,20.5459,22.3900,32.8731,36.5987,12.7103
2015-09-02,11.1395,7.6168,13.7727,13.9680,10.8800,14.7328,14.1013,13.8502,19.2083,18.1541,15.7679,29.8073,16.0705,13.4463,18.0753,17.2134,16.0105,26.2030,20.7628,14.0135,9.4338,16.5141,11.6714,13.4354,17.9246,19.3230,27.1838,32.7139,10.8394
2015-09-11,12.2111,8.0558,14.6481,15.1204,11.4425,15.8925,15.3425,15.2357,18.5630,19.9434,17.2067,31.2405,17.5658,14.7355,20.0012,18.2620,17.4885,28.7168,21.9177,15.3215,9.1469,16.7900,12.7758,14.8685,19.9381,21.4984,31.7094,35.9028,12.1403
2015-09-18,11.5600,7.5979,13.7879,14.2047,10.5813,15.0011,14.1764,14.3437,16.0841,18.5804,15.9275,28.0359,16.3168,13.9276,19.5809,17.0507,16.0671,26.2138,20.8044,14.3058,9.0938,15.6785,11.7866,13.9745,18.7762,20.5420,30.1260,33.7265,11.5338
2015-09-25,11.1789,7.7061,13.6656,14.2388,10.5949,15.1245,14.0414,14.5969,15.8433,18.5801,16.2277,28.8771,16.3178,14.0063,19.7762,17.0364,16.2300,26.3625,20.6524,14.2008,9.0581,14.9750,11.8947,13.7424,18.4286,20.4631,30.2122,34.3611,11.5738
2015-09-30,11.1111,7.3584,13.0897,14.2185,10.7829,15.2323,14.1331,14.7681,16.1209,18.7873,16.2740,29.6654,16.6731,13.8711,18.8979,17.2951,15.7868,26.6803,20.1619,14.3905,9.0281,14.7232,11.7843,13.8593,18.8477,19.8056,31.5270,31.8154,11.5494
2015-10-09,11.7945,7.7855,13.9694,15.0645,11.0579,16.1031,14.9418,15.6002,16.8328,19.6968,17.4482,29.8025,17.4095,14.4874,19.2632,18.1340,16.6168,28.0074,20.9044,15.3460,9.1869,15.6921,12.4174,14.4031,20.0426,20.3559,33.6710,33.5568,12.1288
2015-10-16,13.0163,8.5611,15.1611,16.3229,11.3053,17.5377,16.2713,16.7212,18.0746,21.2040,19.3392,32.8756,18.7139,15.8062,20.6715,19.2816,18.1794,29.7652,22.1679,16.3455,9.4300,17.1150,13.5069,16.1637,21.7723,22.6711,38.2793,37.4175,13.1297
2015-10-23,13.0413,8.4524,14.9764,16.6476,11.0134,17.8903,16.3011,16.8952,18.6890,21.6513,19.8588,32.7867,19.2288,16.2896,21.1691,19.7855,18.6599,30.9283,22.4981,16.3021,9.5825,17.4741,13.9920,15.1510,22.1701,23.8661,39.6090,37.7685,13.5582
2015-10-30,13.1605,8.2526,14.9102,16.1119,10.9836,18.2998,16.4444,16.8079,18.6916,21.7666,19.9870,34.7233,19.3488,15.8865,21.1626,20.1876,19.0320,30.3284,22.3303,16.4928,9.5456,17.4829,13.7965,15.1503,22.3410,23.7847,40.1127,37.4817,13.8794
2015-11-06,13.7895,8.8679,16.2464,17.0156,11.4711,19.6910,17.7934,17.7994,19.9765,23.6578,21.2048,36.4035,20.5838,16.6089,22.7900,21.5205,20.5129,31.5356,23.3072,17.2302,10.1575,21.0756,14.4799,16.2036,24.2188,25.3041,44.5072,39.9345,14.6141
2015-11-13,14.1818,9.0355,16.9174,17.4178,11.8570,20.6554,18.1065,18.5833,20.7388,25.0002,22.5301,36.7025,21.5323,16.5562,23.6565,22.6378,21.2797,32.5481,23.4468,17.6618,10.0750,21.4629,14.6710,16.3179,25.2143,26.8023,46.7002,39.2320,15.4394
2015-11-20,14.5447,9.1632,17.9698,17.8029,12.0325,21.4517,18.8309,19.0751,21.5855,25.8428,23.2660,39.1679,22.2789,16.9173,24.9641,23.9450,22.1790,33.3212,24.0994,18.1831,10.3675,20.9321,15.4661,16.4837,26.7969,28.4138,47.8418,41.4592,15.6847
2015-11-27,13.9574,8.8218,16.9994,16.6832,12.0564,21.3430,18.1248,18.7321,21.5333,25.0779,22.6200,37.7731,22.1126,16.3487,25.2782,23.2603,22.0713,32.3993,23.4677,17.9351,9.8100,19.5274,14.8737,15.7603,26.0657,27.8444,46.4666,41.4490,15.2497
2015-12-04,14.1295,8.9497,17.3664,16.8115,11.9423,22.1630,18.5433,19.3140,21.9619,25.6020,22.8143,36.1142,22.5995,16.7978,23.4606,23.7862,22.3492,32.6491,24.7989,18.6614,10.2525,20.0718,15.7009,15.6475,26.1942,28.5405,46.6566,43.7654,15.8483
2015-12-11,14.0208,8.5127,17.4820,16.2266,11.5892,21.5770,17.7916,19.1087,21.0343,24.7095,21.9234,35.2444,22.0339,16.6496,23.2839,23.1059,22.1765,31.8033,24.1800,18.0165,10.0369,19.9324,15.6457,15.2915,25.6255,28.8210,46.7054,44.1571,15.6046
2015-12-18,15.0013,8.9976,18.4085,16.9965,12.3281,23.1408,19.0596,20.5750,22.1180,26.7954,23.4829,36.9213,23.3947,17.8450,24.7061,24.4959,23.7239,33.7958,25.6882,19.1450,10.3306,21.2953,16.9018,16.5322,27.4438,30.7834,49.4693,46.7632,17.0554
2015-12-25,15.5358,9.1411,18.3656,17.1499,12.5375,23.6802,19.4950,20.8492,22.3817,27.0626,23.7025,36.5492,23.8136,18.5211,25.0682,25.0548,24.1699,34.6043,26.1466,19.6985,10.7456,21.5709,17.1901,16.6203,27.8787,31.1486,48.9779,45.7161,17.4420
2015-12-31,15.0874,8.9070,17.9963,16.7835,12.2898,23.0151,18.9213,20.6317,21.9316,26.1741,23.3348,36.1265,23.4722,18.0713,25.2921,24.5840,23.8832,33.7494,25.5491,19.1640,10.3963,20.8462,16.5773,15.8441,27.4310,30.3837,47.5590,43.6103,16.9506
2016-01-08,13.6672,8.7803,15.4876,15.3208,11.0813,19.7792,16.8375,17.5316,19.9856,22.1502,19.8765,32.4310,20.1020,15.2813,21.7964,20.9917,21.7886,28.7506,23.2317,16.6756,9.7200,18.1009,14.5913,13.5252,23.9664,25.6910,39.5009,36.7342,14.8757
2016-01-15,11.3454,7.6892,13.8643,13.4318,9.2515,17.6804,14.9328,15.4240,18.1489,19.5400,17.9806,28.8235,17.6963,13.6347,20.1155,18.5909,19.2749,26.1937,21.0738,14.8070,9.2038,16.6347,13.3071,11.9508,21.2231,22.8139,35.6939,34.1090,13.5217
2016-01-22,11.5149,7.8046,14.1000,13.6148,9.2821,18.3216,15.4791,16.4276,18.6760,20.4314,18.6690,29.7021,18.2716,13.8916,20.1915,19.2514,19.6734,26.9017,21.0515,15.2438,9.1019,16.3562,13.4103,12.2148,21.9582,23.7887,37.3553,34.4763,13.4751
2016-01-29,10.6200,7.4000,12.9803,12.6101,8.3177,16.8333,14.1190,15.2065,16.8361,18.6999,17.3145,27.1115,16.7799,12.9411,18.8885,17.9229,18.2261,24.8597,19.9290,14.2455,8.7588,15.2341,12.3027,11.2520,20.1372,21.8697,33.4715,31.6804,12.0446
2016-02-05,11.7005,7.2930,14.0275,13.0513,8.5974,17.6002,14.5991,15.7160,17.6820,19.4895,18.0189,28.3710,17.4775,13.3535,19.8455,18.6593,19.3099,26.0377,20.4836,14.6261,8.7925,14.9982,12.8817,11.7889,21.0651,22.7081,35.4145,33.5303,12.8491
2016-02-19,12.5383,7.6535,14.9125,13.8287,9.0862,18.5481,15.5860,16.9074,19.0940,20.8527,19.4241,30.4263,18.6614,14.2176,20.3700,19.5774,20.3556,27.4306,21.1606,15.5864,8.8569,15.5518,13.7281,12.3803,22.9202,24.2763,38.4550,35.3863,13.8126
2016-02-26,12.2475,7.6557,14.2721,13.1162,8.6772,17.4086,14.4467,15.7921,17.7199,19.1762,17.5654,27.0419,17.5703,13.4720,19.3706,18.3228,18.4425,25.3526,20.4647,15.1346,8.7325,14.9586,12.7964,11.8286,21.0841,21.9148,33.8231,32.2041,13.0544
2016-03-04,12.0838,7.9170,14.6408,12.6789,8.7638,16.7707,15.8231,15.4056,17.4977,18.1302,16.5152,26.0133,17.0855,13.1140,18.7042,17.7112,17.7901,24.3195,20.8517,15.0645,9.3925,15.4946,12.7900,11.4292,19.5963,20.7673,30.8513,30.2039,12.5914
2016-03-11,11.8448,7.4927,14.1468,12.4770,8.6302,16.7591,15.7086,15.1581,17.5780,18.3042,16.5977,25.4342,16.8652,13.1177,18.8342,17.4111,17.9438,24.1907,20.4670,14.7956,9.1825,15.0891,12.1271,11.3461,19.6572,21.0224,31.3757,30.2128,12.4708
2016-03-18,12.9578,7.8976,15.2696,13.4899,9.2787,18.4954,17.1382,16.7200,19.5148,20.1425,18.5458,27.9533,18.5172,14.1723,20.0961,19.2465,19.4526,26.3870,21.7610,15.8012,9.3838,16.4303,13.1017,12.3424,21.9566,23.1268,36.3309,33.7012,13.9203
2016-03-25,13.0118,7.8451,15.3834,13.8035,9.4387,19.0740,17.7665,16.8280,19.9139,20.9003,19.0240,28.8952,19.4508,14.5580,20.8321,19.8600,20.1561,26.8334,22.7469,16.6977,9.3363,17.2429,13.4461,12.7988,22.6524,23.7890,37.3491,34.4447,14.3481
2016-04-01,13.2530,7.9732,16.3803,13.9148,9.3396,18.9968,18.9376,17.1964,20.6662,20.6402,19.8295,28.7804,19.3294,14.6926,20.8991,20.4450,19.8458,27.1621,22.9820,16.8832,9.4406,17.6003,13.6331,12.9127,22.8776,25.1027,37.7345,33.9073,15.8468
2016-04-08,13.4028,8.0538,16.4018,14.1602,9.6576,19.2028,19.4247,17.2429,20.5974,20.9472,20.5321,28.9261,19.7934,14.8450,20.8258,20.5962,20.4375,27.6560,23.0878,17.0736,9.3113,16.9433,13.8119,12.8414,23.3665,25.6195,38.4180,33.0124,15.8419
2016-04-15,14.1790,8.5811,17.1418,14.6379,10.1096,19.9591,20.4153,17.6641,21.6542,21.6867,20.7351,30.4022,20.3846,15.3882,21.5609,21.5836,20.4059,28.4898,23.7566,17.0733,9.5563,17.5917,14.4369,13.5625,24.1470,26.8015,39.2640,34.3123,16.7559
2016-04-22,13.0740,7.9432,16.5527,13.5982,9.8819,18.9514,19.2701,16.9360,19.7811,20.3392,19.5795,29.0635,19.2995,14.3665,19.7291,20.6316,18.9812,26.6849,22.8960,16.0714,9.5356,16.7222,13.6737,12.5656,22.3701,25.0890,35.5707,31.5373,15.4495
2016-04-29,13.0585,7.9211,16.4048,13.6662,9.8411,18.6713,17.6493,17.2105,19.9605,20.2984,19.6121,29.3439,19.3736,14.3898,19.6767,20.4093,19.0549,26.4980,22.7377,16.1981,9.5744,16.4100,13.7469,12.5433,22.2856,25.0451,34.2669,31.3245,15.7514
2016-05-06,13.8793,7.6027,16.5476,13.5709,9.6972,18.6942,17.7284,16.6825,19.3955,20.7148,19.6395,28.7886,19.6477,14.2418,19.4397,20.7324,19.1353,26.1946,22.3765,16.4287,9.5231,16.0186,13.6547,12.6209,22.3988,24.9109,34.6599,31.2509,15.3700
2016-05-13,12.9434,6.9497,15.8568,12.7247,8.9131,16.9556,15.9425,15.5979,17.9870,19.2161,17.9088,27.1863,18.2833,13.3836,18.3885,19.0924,16.8800,24.8020,21.7264,15.9547,9.4769,15.4086,12.7724,12.0623,21.1816,23.1772,30.9122,29.1529,13.7581
2016-05-20,12.7100,6.9441,16.1740,12.0369,9.0285,16.9410,15.7601,15.5125,17.5944,18.9929,17.4595,28.0767,18.1646,12.9736,18.2088,18.5363,16.7905,24.0920,21.3105,15.6410,9.4906,15.6161,12.4966,12.0023,21.5127,22.2543,32.0271,28.9746,13.7443
2016-05-27,12.8734,6.9665,14.7361,11.9486,9.2204,16.9572,15.9406,14.9565,17.6612,18.9338,16.6736,28.2545,18.3179,12.9432,18.3239,18.5629,16.8740,23.6835,21.3545,15.6686,9.4844,15.4475,12.5195,11.9166,21.4794,22.1068,31.7204,28.2493,14.1103
2016-06-03,13.8783,7.2130,15.6109,12.3698,9.8017,17.5874,16.7590,15.6305,18.4945,20.0594,17.9672,30.4286,19.7334,13.8118,18.9297,19.2698,17.7166,24.6261,23.1123,16.4191,9.7369,16.9589,13.0713,12.4915,22.6448,23.3864,34.2462,29.7551,14.7689
2016-06-08,13.6088,7.1751,15.7057,12.4247,9.8059,17.5336,16.9263,15.6501,17.8945,20.5615,18.0976,29.7118,20.0125,13.7848,18.9503,19.5868,17.5958,23.7108,22.9907,16.2149,9.1513,16.9619,12.8206,12.5626,22.4491,22.7642,34.3036,28.6365,14.7722
2016-06-17,13.2200,7.2032,16.1670,12.0591,9.7891,17.6723,16.5920,15.8347,17.6341,20.5206,17.9225,28.0816,19.8383,13.4472,18.5706,18.9941,16.9488,23.1925,23.1972,16.1301,8.9169,16.4916,12.3391,12.4063,21.9318,22.2744,31.1604,26.3559,14.2638
2016-06-24,13.3159,7.2730,15.3522,11.9125,9.4239,17.7466,16.6278,15.7836,17.6099,20.5048,17.4789,28.5471,19.5628,13.3144,18.4321,19.0037,16.4878,23.1193,22.2623,15.5575,8.7200,16.3314,12.2748,12.3784,21.6556,22.8173,31.8749,26.0615,14.1432
2016-07-01,13.7644,7.5059,16.1001,12.2531,9.6122,18.5445,17.1220,16.4416,18.8314,21.5174,18.1441,29.8841,20.5686,13.8034,18.7548,19.8459,17.0597,23.9503,23.2753,16.2963,8.8744,17.0146,12.7934,12.9657,23.0680,23.7246,33.0925,27.7757,14.7595
2016-07-08,14.6585,7.7738,17.8324,12.4553,9.7744,19.2634,17.7080,17.1121,19.6364,21.9103,18.5757,31.3022,20.8329,14.2724,19.0715,20.4075,17.6484,24.8520,24.7406,16.6230,8.8313,17.2562,12.8583,13.3515,23.5106,23.8119,33.0549,28.2072,15.0251
