日期,CS石油石化,CS煤炭,CS有色金属,CS电力及公用事业,CS钢铁,CS基础化工,CS建筑,CS建材,CS轻工制造,CS机械,CS电力设备,CS国防军工,CS汽车,CS商贸零售,CS餐饮旅游,CS家电,CS纺织服装,CS医药,CS食品饮料,CS农林牧渔,CS银行,CS非银行金融,CS房地产,CS交通运输,CS电子元器件,CS通信,CS计算机,CS传媒,CS综合,全部A股
2017-09-08,7.4528,10.4347,10.5504,7.9312,6.1687,11.4028,9.7115,12.6194,10.1729,10.3578,9.2852,13.5925,13.3826,10.7733,17.2263,15.9130,9.5946,18.4604,29.8624,10.0568,6.0916,18.4096,9.8312,7.3447,13.0773,13.9391,15.2719,12.9581,10.4173,10.0702
2017-09-15,7.3868,10.0801,10.4516,7.9392,5.9195,11.5357,9.8010,12.8282,10.3940,10.4024,9.5552,13.8041,13.5887,10.8296,17.6412,16.2793,9.6420,18.4120,30.8337,10.2252,5.9851,18.2438,10.1695,7.2769,13.0198,13.7532,15.1370,12.8985,10.4594,10.0780
2017-09-22,7.3350,10.0467,10.3076,7.8720,5.7545,11.3480,9.6367,12.6185,10.2667,10.3161,9.5819,13.6677,13.8846,10.9796,17.3642,16.6987,9.5453,18.3202,31.6198,10.0476,6.0782,18.2543,10.0287,7.1767,13.1376,14.1069,14.9890,12.7117,10.1442,10.0764
2017-09-29,7.3652,10.0998,10.2213,7.8224,5.8508,11.4244,9.4886,12.5637,10.3741,10.2610,9.5878,13.9542,14.0665,10.9774,17.4443,16.5971,9.4392,18.4887,32.6378,9.9233,6.0433,18.1823,9.6000,7.1500,13.2358,14.5801,14.9828,12.5857,10.0698,10.0744
2017-10-13,7.3371,9.8389,9.9754,8.0286,5.9024,11.4831,9.5912,12.6845,10.4905,10.4577,9.6775,14.1554,14.3704,11.2993,17.5430,17.5593,9.6097,19.2418,34.0730,10.2185,6.1085,18.3541,9.6693,7.2949,13.6591,14.7074,15.2458,12.9262,10.1536,10.2415
2017-10-20,7.4003,9.6697,9.8436,7.8666,5.7641,11.1528,9.4859,12.6652,10.3245,10.2394,9.5417,13.7737,14.2554,11.0751,17.3259,17.5728,9.4821,19.4603,34.6678,10.0492,6.1738,18.2811,9.5449,7.4760,13.6278,13.5489,15.0993,12.6551,9.8727,10.1710
2017-10-27,7.4197,9.7245,9.7433,7.8840,5.7813,11.2699,9.7025,12.7601,10.4039,10.4412,9.6847,13.5683,14.2856,11.0798,17.7475,18.4809,9.4924,19.8329,36.9320,10.2358,6.1317,18.8553,9.6743,7.4821,14.1036,13.7875,15.0652,12.6606,9.9561,10.3005
2017-11-03,7.5921,9.4188,9.4315,7.7045,5.5961,10.7987,9.5773,12.1567,10.0078,10.2601,9.4769,13.0267,13.6973,10.6942,17.4754,18.0223,9.1382,19.5055,36.6553,10.0430,6.0184,19.0942,9.4663,7.3884,14.1729,13.5172,14.8184,12.2512,9.6245,10.1299
2017-11-10,7.6442,9.7582,9.4791,7.8096,5.8546,11.1199,9.3787,12.2679,10.1966,10.4818,10.0301,13.3990,14.1795,10.9162,18.3663,19.2424,9.2367,20.0604,38.5925,10.2199,5.9265,19.8973,9.4590,7.3935,15.1115,14.4437,15.5154,12.5406,9.9499,10.3644
2017-11-17,7.4556,9.7496,8.8516,7.5461,5.8191,10.7304,9.2069,12.2808,9.7170,10.0149,9.5568,12.6595,13.7917,10.3166,17.5840,18.9275,8.8393,19.6468,38.3067,10.0965,6.1134,20.2147,9.4695,7.3383,14.2896,14.0008,14.8957,11.9216,9.2344,10.1789
2017-11-24,7.6417,9.8824,9.1110,7.4858,5.8760,10.5166,9.1468,12.0590,9.4748,10.0236,9.3303,12.8063,13.3605,10.1595,17.0674,18.6507,8.6373,19.1472,35.8531,9.8866,6.2719,19.7281,9.6272,7.2616,13.8063,13.9083,14.5521,11.8332,9.1255,10.1036
2017-12-01,7.5328,10.0202,9.1649,7.4438,6.1643,10.6438,9.1701,12.5635,9.6327,10.1458,9.2768,12.7467,13.1575,10.0936,17.0229,17.8212,8.6978,19.0313,34.9373,9.7715,6.1094,18.9009,9.6380,7.2475,13.6971,13.5720,14.7100,11.9014,9.0960,10.0099
2017-12-08,7.4769,9.5820,8.8490,7.3578,5.8510,10.4631,9.1017,12.2416,9.4388,9.9052,9.1023,12.8418,12.9955,10.1202,17.1260,17.7813,8.7105,19.0222,35.3610,9.7823,6.1004,19.0451,9.4862,7.2091,13.8091,13.4865,14.2156,11.8526,8.9410,9.9347
2017-12-15,7.3667,9.4643,8.9304,7.3755,5.7036,10.4955,8.9254,12.1635,9.4186,9.9570,9.2256,12.8445,13.0209,10.4245,17.0812,18.3757,8.6299,19.2273,36.9740,9.7946,5.9933,18.4371,9.3481,7.1812,13.6363,13.4812,14.6218,11.9147,8.8858,9.9064
2017-12-22,7.5558,9.8940,8.9251,7.4537,5.7248,10.4400,8.8646,12.3829,9.5513,9.9427,9.2263,12.5928,13.0034,10.2320,17.3282,18.9630,8.5544,19.4982,38.4353,9.8857,6.0640,18.8176,9.3477,7.2040,13.7220,13.3351,14.3273,11.7251,8.6891,9.9908
2017-12-29,7.5699,10.0209,9.3330,7.3543,5.6573,10.4312,8.7765,12.5217,9.5618,10.0795,9.2139,12.4323,13.2749,10.1591,17.4550,18.5524,8.6706,19.3835,38.4614,9.8180,6.1808,18.0356,9.5605,7.2256,13.4627,13.0147,14.0951,11.7466,8.8399,10.0015
2018-01-05,8.0814,10.3908,9.5068,7.4942,5.8515,10.7775,9.1064,13.4926,9.7542,10.3828,9.3398,12.6075,13.3965,10.3564,17.9689,19.2858,8.8088,19.6522,40.1084,10.0783,6.2213,18.0718,10.2953,7.3863,13.6331,13.2292,14.3573,11.8833,9.0924,10.2530
2018-01-12,8.1823,10.5652,9.5810,7.4151,5.8740,10.6638,8.9353,13.1337,9.7626,10.1327,9.1595,12.3514,13.5606,10.2590,18.2081,20.3738,8.8085,19.9055,42.2013,10.1330,6.4059,18.3972,10.6004,7.3412,13.6602,12.9995,14.6636,11.9004,8.9589,10.3619
2018-01-19,8.2458,10.4873,9.3260,7.2627,5.9071,10.5801,9.2041,12.9915,9.7229,9.9823,8.9523,11.9690,13.2748,10.2467,18.5452,19.7462,8.8480,19.5952,40.9144,9.9887,6.9590,19.3093,10.9063,7.3216,13.1881,12.7784,13.8955,11.6551,8.7906,10.4383
2018-01-26,8.5276,10.8413,9.4996,7.3279,6.0072,10.6935,9.3654,13.4011,9.8054,10.1491,9.0798,12.2951,13.6053,10.4554,18.9638,20.8126,8.9437,19.7949,41.7092,10.2231,7.1430,19.2609,11.0978,7.7897,13.3339,12.8827,14.4007,12.5796,8.8375,10.6642
2018-02-02,8.4930,11.7233,9.4632,6.8804,6.2599,10.0556,8.9153,12.8224,9.5133,9.4281,8.3868,11.3720,12.8271,9.8042,19.1380,19.9533,8.5498,18.6994,39.7899,9.3504,7.1886,18.7492,10.6067,7.5342,12.3744,11.6434,13.2324,11.7078,8.0795,10.2824
2018-02-05,8.5373,11.8794,9.3970,6.8719,6.3738,10.0950,9.0173,12.8742,9.5689,9.4124,8.2360,11.2989,12.7700,9.7813,18.8641,19.4556,8.6623,18.4849,38.4048,9.3384,7.4440,18.8901,10.6074,7.6258,12.2192,11.5539,13.0961,11.6532,8.0692,10.3162
